"","time","COROP_LEV","COROP_AFN","AANTAL"
"1279",2020-01-01,"CR34","CR37",75690
"1280",2020-01-01,"CR34","CR38",45631
"1281",2020-01-01,"CR35","CR01",31400
"1282",2020-01-01,"CR35","CR03",2
"1283",2020-01-01,"CR35","CR04",3144
"1284",2020-01-01,"CR35","CR06",855
"1285",2020-01-01,"CR35","CR07",2
"1286",2020-01-01,"CR35","CR08",1040
"1287",2020-01-01,"CR35","CR09",482
"1288",2020-01-01,"CR35","CR10",81003
"1289",2020-01-01,"CR35","CR11",22924
"1290",2020-01-01,"CR35","CR12",82946
"1291",2020-01-01,"CR35","CR13",492664
"1292",2020-01-01,"CR35","CR14",1105067
"1293",2020-01-01,"CR35","CR15",103250
"1294",2020-01-01,"CR35","CR16",50397
"1295",2020-01-01,"CR35","CR17",916571
"1296",2020-01-01,"CR35","CR19",4
"1297",2020-01-01,"CR35","CR23",10
"1298",2020-01-01,"CR35","CR26",2
"1299",2020-01-01,"CR35","CR29",4968
"1300",2020-01-01,"CR35","CR30",3184
"1301",2020-01-01,"CR35","CR31",24161
"1302",2020-01-01,"CR35","CR32",90810
"1303",2020-01-01,"CR35","CR33",110946
"1304",2020-01-01,"CR35","CR34",130590
"1305",2020-01-01,"CR35","CR35",6826799
"1306",2020-01-01,"CR35","CR36",3135021
"1307",2020-01-01,"CR35","CR37",633966
"1308",2020-01-01,"CR35","CR38",295468
"1309",2020-01-01,"CR35","CR39",18
"1310",2020-01-01,"CR35","CR40",392
"1311",2020-01-01,"CR36","CR06",804
"1312",2020-01-01,"CR36","CR07",2
"1313",2020-01-01,"CR36","CR08",4
"1314",2020-01-01,"CR36","CR09",2300
"1315",2020-01-01,"CR36","CR10",6670
"1316",2020-01-01,"CR36","CR11",2019
"1317",2020-01-01,"CR36","CR12",54830
"1318",2020-01-01,"CR36","CR13",329435
"1319",2020-01-01,"CR36","CR14",1226105
"1320",2020-01-01,"CR36","CR15",48301
"1321",2020-01-01,"CR36","CR16",36356
"1322",2020-01-01,"CR36","CR17",612353
"1323",2020-01-01,"CR36","CR18",2
"1324",2020-01-01,"CR36","CR23",520
"1325",2020-01-01,"CR36","CR25",2832
"1326",2020-01-01,"CR36","CR28",880
"1327",2020-01-01,"CR36","CR29",98546
"1328",2020-01-01,"CR36","CR30",3882
"1329",2020-01-01,"CR36","CR31",32858
"1330",2020-01-01,"CR36","CR32",102922
"1331",2020-01-01,"CR36","CR33",229859
"1332",2020-01-01,"CR36","CR34",117325
"1333",2020-01-01,"CR36","CR35",2648254
"1334",2020-01-01,"CR36","CR36",4978949
"1335",2020-01-01,"CR36","CR37",496589
"1336",2020-01-01,"CR36","CR38",510887
"1337",2020-01-01,"CR36","CR39",2421
"1338",2020-01-01,"CR36","CR40",2
"1339",2020-01-01,"CR37","CR06",2252
"1340",2020-01-01,"CR37","CR09",530
"1341",2020-01-01,"CR37","CR10",58
"1342",2020-01-01,"CR37","CR12",6726
"1343",2020-01-01,"CR37","CR13",252959
"1344",2020-01-01,"CR37","CR14",676671
"1345",2020-01-01,"CR37","CR15",36352
"1346",2020-01-01,"CR37","CR16",288
"1347",2020-01-01,"CR37","CR17",542526
"1348",2020-01-01,"CR37","CR23",4080
"1349",2020-01-01,"CR37","CR30",1096
"1350",2020-01-01,"CR37","CR32",1233
"1351",2020-01-01,"CR37","CR33",5098
"1352",2020-01-01,"CR37","CR34",52101
"1353",2020-01-01,"CR37","CR35",1698533
"1354",2020-01-01,"CR37","CR36",1805771
"1355",2020-01-01,"CR37","CR37",2118897
"1356",2020-01-01,"CR37","CR38",385934
"1357",2020-01-01,"CR37","CR39",3176
"1358",2020-01-01,"CR37","CR40",85278
"1359",2020-01-01,"CR38","CR11",630
"1360",2020-01-01,"CR38","CR12",880
"1361",2020-01-01,"CR38","CR13",26172
"1362",2020-01-01,"CR38","CR14",431047
"1363",2020-01-01,"CR38","CR15",19268
"1364",2020-01-01,"CR38","CR16",724
"1365",2020-01-01,"CR38","CR17",208798
"1366",2020-01-01,"CR38","CR29",5568
"1367",2020-01-01,"CR38","CR33",863
"1368",2020-01-01,"CR38","CR34",7980
"1369",2020-01-01,"CR38","CR35",464391
"1370",2020-01-01,"CR38","CR36",886352
"1371",2020-01-01,"CR38","CR37",224445
"1372",2020-01-01,"CR38","CR38",1249011
"1373",2020-01-01,"CR38","CR39",19730
"1374",2020-01-01,"CR38","CR40",3820
"1375",2020-01-01,"CR39","CR08",4
"1376",2020-01-01,"CR39","CR13",512
"1377",2020-01-01,"CR39","CR14",13648
"1378",2020-01-01,"CR39","CR15",400
"1379",2020-01-01,"CR39","CR17",5952
"1380",2020-01-01,"CR39","CR26",74
"1381",2020-01-01,"CR39","CR35",33916
"1382",2020-01-01,"CR39","CR36",52875
"1383",2020-01-01,"CR39","CR37",364
"1384",2020-01-01,"CR39","CR38",42010
"1385",2020-01-01,"CR39","CR39",24312
"1386",2020-01-01,"CR40","CR01",2401
"1387",2020-01-01,"CR40","CR02",4
"1388",2020-01-01,"CR40","CR03",6
"1389",2020-01-01,"CR40","CR05",4
"1390",2020-01-01,"CR40","CR06",2600
"1391",2020-01-01,"CR40","CR08",6
"1392",2020-01-01,"CR40","CR09",2100
"1393",2020-01-01,"CR40","CR10",540
"1394",2020-01-01,"CR40","CR11",96
"1395",2020-01-01,"CR40","CR12",4195
"1396",2020-01-01,"CR40","CR13",67814
"1397",2020-01-01,"CR40","CR14",31918
"1398",2020-01-01,"CR40","CR15",5302
"1399",2020-01-01,"CR40","CR16",122
"1400",2020-01-01,"CR40","CR17",143107
"1401",2020-01-01,"CR40","CR27",6
"1402",2020-01-01,"CR40","CR28",2022
"1403",2020-01-01,"CR40","CR30",696
"1404",2020-01-01,"CR40","CR31",15785
"1405",2020-01-01,"CR40","CR33",200
"1406",2020-01-01,"CR40","CR34",1070
"1407",2020-01-01,"CR40","CR35",78221
"1408",2020-01-01,"CR40","CR36",10842
"1409",2020-01-01,"CR40","CR37",3021
"1410",2020-01-01,"CR40","CR38",12086
"1411",2020-01-01,"CR40","CR39",72
"1412",2020-01-01,"CR40","CR40",12586
"1413",2020-01-01,NA,"CR12",2
"1414",2020-01-01,NA,"CR13",4
"1415",2020-01-01,NA,"CR34",4
"1416",2021-01-01,"CR01","CR01",116854
"1417",2021-01-01,"CR01","CR02",10
"1418",2021-01-01,"CR01","CR03",4292
"1419",2021-01-01,"CR01","CR04",4
"1420",2021-01-01,"CR01","CR05",4878
"1421",2021-01-01,"CR01","CR06",5276
"1422",2021-01-01,"CR01","CR07",34
"1423",2021-01-01,"CR01","CR08",57962
"1424",2021-01-01,"CR01","CR09",12708
"1425",2021-01-01,"CR01","CR10",16596
"1426",2021-01-01,"CR01","CR11",8572
"1427",2021-01-01,"CR01","CR12",5378
"1428",2021-01-01,"CR01","CR13",98973
"1429",2021-01-01,"CR01","CR14",125436
"1430",2021-01-01,"CR01","CR15",1100
"1431",2021-01-01,"CR01","CR17",16049
"1432",2021-01-01,"CR01","CR30",424
"1433",2021-01-01,"CR01","CR35",220265
"1434",2021-01-01,"CR01","CR36",23894
"1435",2021-01-01,"CR02","CR03",2482
"1436",2021-01-01,"CR02","CR04",6
"1437",2021-01-01,"CR02","CR09",377
"1438",2021-01-01,"CR02","CR10",1005
"1439",2021-01-01,"CR02","CR14",33095
"1440",2021-01-01,"CR02","CR32",4
"1441",2021-01-01,"CR03","CR01",2254
"1442",2021-01-01,"CR03","CR03",26541
"1443",2021-01-01,"CR03","CR04",6252
"1444",2021-01-01,"CR03","CR06",24461
"1445",2021-01-01,"CR03","CR07",116
"1446",2021-01-01,"CR03","CR08",24
"1447",2021-01-01,"CR03","CR09",350
"1448",2021-01-01,"CR03","CR10",8207
"1449",2021-01-01,"CR03","CR11",7007
"1450",2021-01-01,"CR03","CR12",1686
"1451",2021-01-01,"CR03","CR13",6282
"1452",2021-01-01,"CR03","CR14",24734
"1453",2021-01-01,"CR03","CR15",2
"1454",2021-01-01,"CR03","CR17",401
"1455",2021-01-01,"CR03","CR18",12
"1456",2021-01-01,"CR03","CR20",4
"1457",2021-01-01,"CR03","CR30",540
"1458",2021-01-01,"CR03","CR33",24
"1459",2021-01-01,"CR03","CR35",6693
"1460",2021-01-01,"CR03","CR36",60053
"1461",2021-01-01,"CR03","CR37",4
"1462",2021-01-01,"CR04","CR01",18
"1463",2021-01-01,"CR04","CR03",28
"1464",2021-01-01,"CR04","CR04",38688
"1465",2021-01-01,"CR04","CR05",22
"1466",2021-01-01,"CR04","CR06",728
"1467",2021-01-01,"CR04","CR07",10
"1468",2021-01-01,"CR04","CR08",4
"1469",2021-01-01,"CR04","CR10",42131
"1470",2021-01-01,"CR04","CR12",1438
"1471",2021-01-01,"CR04","CR13",19438
"1472",2021-01-01,"CR04","CR14",628
"1473",2021-01-01,"CR04","CR15",500
"1474",2021-01-01,"CR04","CR16",360
"1475",2021-01-01,"CR04","CR17",8778
"1476",2021-01-01,"CR04","CR18",2
"1477",2021-01-01,"CR04","CR28",6
"1478",2021-01-01,"CR04","CR29",4
"1479",2021-01-01,"CR04","CR32",2
"1480",2021-01-01,"CR04","CR35",48019
"1481",2021-01-01,"CR04","CR36",6643
"1482",2021-01-01,"CR05","CR01",39314
"1483",2021-01-01,"CR05","CR03",14
"1484",2021-01-01,"CR05","CR04",97
"1485",2021-01-01,"CR05","CR05",16701
"1486",2021-01-01,"CR05","CR06",224
"1487",2021-01-01,"CR05","CR07",4
"1488",2021-01-01,"CR05","CR08",4
"1489",2021-01-01,"CR05","CR09",292
"1490",2021-01-01,"CR05","CR10",4
"1491",2021-01-01,"CR05","CR12",4
"1492",2021-01-01,"CR05","CR13",30455
"1493",2021-01-01,"CR05","CR14",21509
"1494",2021-01-01,"CR05","CR15",800
"1495",2021-01-01,"CR05","CR17",34233
"1496",2021-01-01,"CR05","CR18",20
"1497",2021-01-01,"CR05","CR20",16
"1498",2021-01-01,"CR05","CR23",8
"1499",2021-01-01,"CR05","CR28",7276
"1500",2021-01-01,"CR05","CR35",4174
"1501",2021-01-01,"CR05","CR36",13852
"1502",2021-01-01,"CR05","CR37",3920
"1503",2021-01-01,"CR05","CR40",2
"1504",2021-01-01,"CR06","CR01",33734
"1505",2021-01-01,"CR06","CR03",33024
"1506",2021-01-01,"CR06","CR04",9166
"1507",2021-01-01,"CR06","CR05",12698
"1508",2021-01-01,"CR06","CR06",35288
"1509",2021-01-01,"CR06","CR07",54487
"1510",2021-01-01,"CR06","CR08",10
"1511",2021-01-01,"CR06","CR09",616
"1512",2021-01-01,"CR06","CR10",20305
"1513",2021-01-01,"CR06","CR11",11813
"1514",2021-01-01,"CR06","CR12",15372
"1515",2021-01-01,"CR06","CR13",33238
"1516",2021-01-01,"CR06","CR14",14135
"1517",2021-01-01,"CR06","CR15",2560
"1518",2021-01-01,"CR06","CR17",49322
"1519",2021-01-01,"CR06","CR18",1092
"1520",2021-01-01,"CR06","CR30",16
"1521",2021-01-01,"CR06","CR33",15479
"1522",2021-01-01,"CR06","CR35",2684
"1523",2021-01-01,"CR06","CR36",81668
"1524",2021-01-01,"CR06","CR37",744
"1525",2021-01-01,"CR06","CR38",1834
"1526",2021-01-01,"CR06","CR40",1046
"1527",2021-01-01,"CR07","CR01",17678
"1528",2021-01-01,"CR07","CR02",6
"1529",2021-01-01,"CR07","CR03",618
"1530",2021-01-01,"CR07","CR04",12
"1531",2021-01-01,"CR07","CR05",11249
"1532",2021-01-01,"CR07","CR06",31482
"1533",2021-01-01,"CR07","CR07",40348
"1534",2021-01-01,"CR07","CR08",2446
"1535",2021-01-01,"CR07","CR09",12728
"1536",2021-01-01,"CR07","CR10",12441
"1537",2021-01-01,"CR07","CR11",1105
"1538",2021-01-01,"CR07","CR12",1062
"1539",2021-01-01,"CR07","CR13",31793
"1540",2021-01-01,"CR07","CR14",34706
"1541",2021-01-01,"CR07","CR15",22580
"1542",2021-01-01,"CR07","CR16",30144
"1543",2021-01-01,"CR07","CR17",69674
"1544",2021-01-01,"CR07","CR23",28
"1545",2021-01-01,"CR07","CR28",480
"1546",2021-01-01,"CR07","CR30",350
"1547",2021-01-01,"CR07","CR35",32979
"1548",2021-01-01,"CR07","CR36",37607
"1549",2021-01-01,"CR07","CR37",96
"1550",2021-01-01,"CR07","CR38",1292
"1551",2021-01-01,"CR07","CR40",1168
"1552",2021-01-01,"CR08","CR01",68379
"1553",2021-01-01,"CR08","CR03",1214
"1554",2021-01-01,"CR08","CR04",4
"1555",2021-01-01,"CR08","CR06",1568
"1556",2021-01-01,"CR08","CR07",6606
"1557",2021-01-01,"CR08","CR08",44233
"1558",2021-01-01,"CR08","CR09",830
"1559",2021-01-01,"CR08","CR10",42836
"1560",2021-01-01,"CR08","CR11",3277
"1561",2021-01-01,"CR08","CR12",65273
"1562",2021-01-01,"CR08","CR13",182391
"1563",2021-01-01,"CR08","CR14",98441
"1564",2021-01-01,"CR08","CR15",24530
"1565",2021-01-01,"CR08","CR16",50754
"1566",2021-01-01,"CR08","CR17",15701
"1567",2021-01-01,"CR08","CR23",12
"1568",2021-01-01,"CR08","CR26",28
"1569",2021-01-01,"CR08","CR30",204
"1570",2021-01-01,"CR08","CR34",1010
"1571",2021-01-01,"CR08","CR35",139152
"1572",2021-01-01,"CR08","CR36",1746
"1573",2021-01-01,"CR08","CR37",2
"1574",2021-01-01,"CR08","CR38",9614
"1575",2021-01-01,"CR08","CR40",4
"1576",2021-01-01,"CR09","CR01",8
"1577",2021-01-01,"CR09","CR03",22
"1578",2021-01-01,"CR09","CR06",798
"1579",2021-01-01,"CR09","CR07",5518
"1580",2021-01-01,"CR09","CR08",16062
"1581",2021-01-01,"CR09","CR09",5122
"1582",2021-01-01,"CR09","CR10",17413
"1583",2021-01-01,"CR09","CR11",5930
"1584",2021-01-01,"CR09","CR12",20868
"1585",2021-01-01,"CR09","CR13",96235
"1586",2021-01-01,"CR09","CR14",66692
"1587",2021-01-01,"CR09","CR15",1724
"1588",2021-01-01,"CR09","CR16",1144
"1589",2021-01-01,"CR09","CR17",40541
"1590",2021-01-01,"CR09","CR23",4
"1591",2021-01-01,"CR09","CR25",6
"1592",2021-01-01,"CR09","CR35",49816
"1593",2021-01-01,"CR09","CR36",5306
"1594",2021-01-01,"CR09","CR38",1000
"1595",2021-01-01,"CR09","CR39",4
"1596",2021-01-01,"CR10","CR01",173047
"1597",2021-01-01,"CR10","CR02",384
"1598",2021-01-01,"CR10","CR03",390
"1599",2021-01-01,"CR10","CR04",12
"1600",2021-01-01,"CR10","CR05",2640
"1601",2021-01-01,"CR10","CR06",6392
"1602",2021-01-01,"CR10","CR07",19882
"1603",2021-01-01,"CR10","CR08",37195
"1604",2021-01-01,"CR10","CR09",65013
"1605",2021-01-01,"CR10","CR10",486681
"1606",2021-01-01,"CR10","CR11",50384
"1607",2021-01-01,"CR10","CR12",146710
"1608",2021-01-01,"CR10","CR13",292646
"1609",2021-01-01,"CR10","CR14",337704
"1610",2021-01-01,"CR10","CR15",49199
"1611",2021-01-01,"CR10","CR16",856
"1612",2021-01-01,"CR10","CR17",186741
"1613",2021-01-01,"CR10","CR18",66
"1614",2021-01-01,"CR10","CR23",214
"1615",2021-01-01,"CR10","CR24",6
"1616",2021-01-01,"CR10","CR25",960
"1617",2021-01-01,"CR10","CR28",480
"1618",2021-01-01,"CR10","CR30",4117
"1619",2021-01-01,"CR10","CR31",3970
"1620",2021-01-01,"CR10","CR32",1348
"1621",2021-01-01,"CR10","CR33",2
"1622",2021-01-01,"CR10","CR34",6300
"1623",2021-01-01,"CR10","CR35",456572
"1624",2021-01-01,"CR10","CR36",104642
"1625",2021-01-01,"CR10","CR37",492
"1626",2021-01-01,"CR10","CR38",18826
"1627",2021-01-01,"CR10","CR40",4240
"1628",2021-01-01,"CR11","CR01",390
"1629",2021-01-01,"CR11","CR05",482
"1630",2021-01-01,"CR11","CR06",3848
"1631",2021-01-01,"CR11","CR07",6
"1632",2021-01-01,"CR11","CR08",7284
"1633",2021-01-01,"CR11","CR09",5296
"1634",2021-01-01,"CR11","CR10",145762
"1635",2021-01-01,"CR11","CR11",374996
"1636",2021-01-01,"CR11","CR12",98888
"1637",2021-01-01,"CR11","CR13",332015
"1638",2021-01-01,"CR11","CR14",321196
"1639",2021-01-01,"CR11","CR15",25634
"1640",2021-01-01,"CR11","CR17",111432
"1641",2021-01-01,"CR11","CR23",4
"1642",2021-01-01,"CR11","CR28",400
"1643",2021-01-01,"CR11","CR30",517
"1644",2021-01-01,"CR11","CR31",4392
"1645",2021-01-01,"CR11","CR33",480
"1646",2021-01-01,"CR11","CR35",169348
"1647",2021-01-01,"CR11","CR36",63781
"1648",2021-01-01,"CR11","CR38",6542
"1649",2021-01-01,"CR11","CR40",25214
"1650",2021-01-01,"CR12","CR01",9260
"1651",2021-01-01,"CR12","CR03",590
"1652",2021-01-01,"CR12","CR04",1062
"1653",2021-01-01,"CR12","CR05",4
"1654",2021-01-01,"CR12","CR06",5182
"1655",2021-01-01,"CR12","CR07",29618
"1656",2021-01-01,"CR12","CR08",191725
"1657",2021-01-01,"CR12","CR09",12846
"1658",2021-01-01,"CR12","CR10",229570
"1659",2021-01-01,"CR12","CR11",181306
"1660",2021-01-01,"CR12","CR12",1038385
"1661",2021-01-01,"CR12","CR13",566309
"1662",2021-01-01,"CR12","CR14",809335
"1663",2021-01-01,"CR12","CR15",29620
"1664",2021-01-01,"CR12","CR16",5893
"1665",2021-01-01,"CR12","CR17",570005
"1666",2021-01-01,"CR12","CR18",7562
"1667",2021-01-01,"CR12","CR23",4
"1668",2021-01-01,"CR12","CR25",21262
"1669",2021-01-01,"CR12","CR28",880
"1670",2021-01-01,"CR12","CR29",1230
"1671",2021-01-01,"CR12","CR30",15840
"1672",2021-01-01,"CR12","CR32",7804
"1673",2021-01-01,"CR12","CR33",1744
"1674",2021-01-01,"CR12","CR34",20664
"1675",2021-01-01,"CR12","CR35",477239
"1676",2021-01-01,"CR12","CR36",70593
"1677",2021-01-01,"CR12","CR37",6620
"1678",2021-01-01,"CR12","CR38",15529
"1679",2021-01-01,"CR12","CR40",20
"1680",2021-01-01,"CR13","CR01",61447
"1681",2021-01-01,"CR13","CR02",2
"1682",2021-01-01,"CR13","CR04",2
"1683",2021-01-01,"CR13","CR05",29880
"1684",2021-01-01,"CR13","CR06",2429
"1685",2021-01-01,"CR13","CR07",564
"1686",2021-01-01,"CR13","CR08",31957
"1687",2021-01-01,"CR13","CR09",9870
"1688",2021-01-01,"CR13","CR10",39700
"1689",2021-01-01,"CR13","CR11",41522
"1690",2021-01-01,"CR13","CR12",57085
"1691",2021-01-01,"CR13","CR13",847466
"1692",2021-01-01,"CR13","CR14",369822
"1693",2021-01-01,"CR13","CR15",56699
"1694",2021-01-01,"CR13","CR16",93360
"1695",2021-01-01,"CR13","CR17",803428
"1696",2021-01-01,"CR13","CR18",2220
"1697",2021-01-01,"CR13","CR20",2
"1698",2021-01-01,"CR13","CR23",12
"1699",2021-01-01,"CR13","CR25",6
"1700",2021-01-01,"CR13","CR28",12924
"1701",2021-01-01,"CR13","CR29",6
"1702",2021-01-01,"CR13","CR30",11952
"1703",2021-01-01,"CR13","CR31",2
"1704",2021-01-01,"CR13","CR32",6
"1705",2021-01-01,"CR13","CR33",46176
"1706",2021-01-01,"CR13","CR34",5376
"1707",2021-01-01,"CR13","CR35",143266
"1708",2021-01-01,"CR13","CR36",59752
"1709",2021-01-01,"CR13","CR37",4876
"1710",2021-01-01,"CR13","CR38",8060
"1711",2021-01-01,"CR13","CR39",8
"1712",2021-01-01,"CR13","CR40",12613
"1713",2021-01-01,"CR14","CR01",49982
"1714",2021-01-01,"CR14","CR04",2172
"1715",2021-01-01,"CR14","CR06",144
"1716",2021-01-01,"CR14","CR07",2112
"1717",2021-01-01,"CR14","CR08",6428
"1718",2021-01-01,"CR14","CR09",15003
"1719",2021-01-01,"CR14","CR10",47589
"1720",2021-01-01,"CR14","CR11",156065
"1721",2021-01-01,"CR14","CR12",497631
"1722",2021-01-01,"CR14","CR13",682468
"1723",2021-01-01,"CR14","CR14",2159961
"1724",2021-01-01,"CR14","CR15",96531
"1725",2021-01-01,"CR14","CR16",14
"1726",2021-01-01,"CR14","CR17",286108
"1727",2021-01-01,"CR14","CR18",4
"1728",2021-01-01,"CR14","CR28",9945
"1729",2021-01-01,"CR14","CR29",1304
"1730",2021-01-01,"CR14","CR30",4976
"1731",2021-01-01,"CR14","CR32",9685
"1732",2021-01-01,"CR14","CR33",4
"1733",2021-01-01,"CR14","CR34",10568
"1734",2021-01-01,"CR14","CR35",835779
"1735",2021-01-01,"CR14","CR36",121039
"1736",2021-01-01,"CR14","CR37",67904
"1737",2021-01-01,"CR14","CR38",24454
"1738",2021-01-01,"CR14","CR39",8
"1739",2021-01-01,"CR14","CR40",52598
"1740",2021-01-01,"CR15","CR01",160
"1741",2021-01-01,"CR15","CR10",26562
"1742",2021-01-01,"CR15","CR11",1213
"1743",2021-01-01,"CR15","CR12",31458
"1744",2021-01-01,"CR15","CR13",135611
"1745",2021-01-01,"CR15","CR14",305188
"1746",2021-01-01,"CR15","CR15",117705
"1747",2021-01-01,"CR15","CR16",81592
"1748",2021-01-01,"CR15","CR17",115851
"1749",2021-01-01,"CR15","CR25",570
"1750",2021-01-01,"CR15","CR30",326
"1751",2021-01-01,"CR15","CR33",1786
"1752",2021-01-01,"CR15","CR34",39706
"1753",2021-01-01,"CR15","CR35",202512
"1754",2021-01-01,"CR15","CR36",151532
"1755",2021-01-01,"CR15","CR37",3065
"1756",2021-01-01,"CR15","CR38",21970
"1757",2021-01-01,"CR15","CR40",17788
"1758",2021-01-01,"CR16","CR07",2229
"1759",2021-01-01,"CR16","CR08",2
"1760",2021-01-01,"CR16","CR10",2198
"1761",2021-01-01,"CR16","CR11",6864
"1762",2021-01-01,"CR16","CR12",1540
"1763",2021-01-01,"CR16","CR13",80421
"1764",2021-01-01,"CR16","CR14",131553
"1765",2021-01-01,"CR16","CR15",39575
"1766",2021-01-01,"CR16","CR16",28096
"1767",2021-01-01,"CR16","CR17",182380
"1768",2021-01-01,"CR16","CR23",60
"1769",2021-01-01,"CR16","CR28",16276
"1770",2021-01-01,"CR16","CR29",4
"1771",2021-01-01,"CR16","CR30",14472
"1772",2021-01-01,"CR16","CR32",184
"1773",2021-01-01,"CR16","CR33",32997
"1774",2021-01-01,"CR16","CR34",28197
"1775",2021-01-01,"CR16","CR35",290988
"1776",2021-01-01,"CR16","CR36",30133
"1777",2021-01-01,"CR16","CR37",356
"1778",2021-01-01,"CR16","CR38",14316
"1779",2021-01-01,"CR16","CR40",1054
"1780",2021-01-01,"CR17","CR01",63937
"1781",2021-01-01,"CR17","CR04",6
